crossref_date,crossref_by,GET_vsn,Source_ID,data_id_code,band_layer_name,in_class_field_name,in_class_value,in_class_description,in_class_description_detail,efg_code,efg_name,efg_description,pixel_value
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,SPt,Ecotone Savanna/Coastal Sand Broadleaf Forest,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,SPt,Ecotone Savanna/Coastal Sand Broadleaf Forest,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,STNt,Ecotone Savanna/Caatinga Dry Forest/Seasonal Forest,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,STNt,Ecotone Savanna/Caatinga Dry Forest/Seasonal Forest,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,STt,Ecotone Savanna/Caatinga Dry Forest,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,STt,Ecotone Savanna/Caatinga Dry Forest,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Sa,Wooded Savanna,No further information,T4.2,Pyric tussock savannas,T4.2 Pyric tussock savannas,23
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Saf,Wooded Savanna with gallery forest,No further information,T4.2,Pyric tussock savannas,T4.2 Pyric tussock savannas,23
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Sas,Wooded Savanna without gallery forest,No further information,T4.2,Pyric tussock savannas,T4.2 Pyric tussock savannas,23
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Sd,Forested Savanna,No further information,NA,No Data,No Data,0
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Sd,Forested Savanna,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Sg,Grassland Savanna,No further information,NA,No Data,No Data,0
